name,frequency
trecho,6
trem,6
valem,6
valor,6
vencer,6
venha,6
visinha,6
viva,6
voltas,6
voltou,6
abaixo,5
abertos,5
aborrecido,5
abriu,5
absolutamente,5
acabasse,5
acceitei,5
acceito,5
achado,5
achasse,5
actos,5
acudi,5
acudiram,5
administração,5
adolescencia,5
affeição,5
afim,5
alheias,5
aliás,5
alliados,5
amar,5
amava,5
ambas,5
ameaça,5
amigas,5
amores,5
animo,5
anjos,5
antigos,5
apanhar,5
apertar,5
apezar,5
apprendeu,5
ares,5
audiencia,5
bastante,5
beiços,5
beneficio,5
besta,5
cadaver,5
cancella,5
candida,5
cantando,5
cantos,5
caridade,5
caro,5
cattete,5
cerebro,5
cerimonia,5
chegando,5
chorou,5
cocadas,5
comer,5
começava,5
comparação,5
composto,5
confusão,5
contas,5
contracto,5
convicção,5
correu,5
corria,5
creaturas,5
crescer,5
cuidar,5
cuidava,5
cuido,5
culpa,5
curiosidades,5
custa,5
davam,5
deixava,5
deixára,5
dentes,5
deram,5
desappareceu,5
desespero,5
despezas,5
destas,5
destes,5
deve,5
dezesete,5
differente,5
digame,5
direi,5
dissera,5
dissimulada,5
divino,5
dizerlhe,5
dizerme,5
diziam,5
doces,5
doutrina,5
duvida,5
egualmente,5
elogios,5
embaixo,5
entendo,5
entrava,5
entro,5
escolher,5
escrevendo,5
escrevi,5
esperei,5
estaria,5
estes,5
estima,5
exacto,5
exclamação,5
exclamou,5
existencia,5
explicado,5
explicou,5
expressão,5
falaria,5
falarme,5
faziam,5
febres,5
fechar,5
feições,5
felizes,5
festas,5
flôr,5
folhas,5
forças,5
frio,5
fugir,5
gamão,5
guardar,5
guerra,5
haveria,5
homero,5
hypothese,5
impeto,5
importa,5
impulso,5
indagar,5
inferno,5
interrompeu,5
invejas,5
italiano,5
joelhos,5
joias,5
juntas,5
lembrou,5
lendo,5
lettra,5
licções,5
lido,5
ligas,5
louvores,5
mandei,5
melancolia,5
memorias,5
merece,5
minuto,5
mirando,5
modestia,5
modos,5
moeda,5
morta,5
mortos,5
mudança,5
murmurou,5
mysterio,5
nariz,5
nascido,5
negocios,5
nessa,5
nesta,5
obliqua,5
obsequio,5
obstante,5
oleos,5
opusculo,5
orações,5
othello,5
ouço,5
paciencia,5
parar,5
pareceme,5
pareceume,5
parentes,5
passando,5
passavam,5
passei,5
pedra,5
pensava,5
perde,5
perdeu,5
perfeitamente,5
perfeição,5
perguntas,5
pergunteilhe,5
peço,5
pintura,5
podendo,5
polemica,5
ponho,5
portas,5
possuia,5
presas,5
presença,5
pretexto,5
projectos,5
prometto,5
proximo,5
quadro,5
raro,5
receber,5
recebi,5
recente,5
recordar,5
recordações,5
referi,5
religioso,5
repartição,5
repente,5
repetia,5
roupa,5
ruim,5
russos,5
sabbados,5
sairam,5
saisse,5
santissimo,5
santo,5
sequer,5
sete,5
sido,5
sorrindo,5
sorte,5
soube,5
subir,5
surda,5
sympathia,5
sósinho,5
tamanho,5
tempos,5
tentei,5
terceira,5
termo,5
termos,5
textos,5
timidez,5
tirar,5
traziam,5
tristeza,5
troca,5
trombeta,5
valia,5
ventura,5
verdadeira,5
verme,5
vertigem,5
vigario,5
virtude,5
visse,5
voltando,5
aberto,4
accendeu,4
accordo,4
acheilhe,4
acompanhar,4
acções,4
adoravel,4
agradeceu,4
alcova,4
algo,4
altura,4
alvitre,4
amai,4
andavam,4
andei,4
animoume,4
apagou,4
appareceu,4
arithmeticas,4
astronomia,4
autoridade,4
aviso,4
azas,4
azul,4
bacharel,4
baile,4
bairro,4
baixa,4
barbeiro,4
bastaria,4
batia,4
beijar,4
boca,4
bolas,4
bondade,4
buscasse,4
cabello,4
calix,4
cantava,4
cançado,4
casado,4
cavalleiro,4
cedeu,4
certeza,4
chapéo,4
chaves,4
chega,4
chegava,4
chita,4
circumstancias,4
ciume,4
coche,4
collega,4
commercio,4
companheiro,4
companheiros,4
comprido,4
comquanto,4
comtudo,4
conego,4
confirmou,4
confissão,4
confusas,4
conhecer,4
conselhos,4
consequencia,4
constantinopla,4
consultar,4
contado,4
contavame,4
contente,4
contos,4
contraregra,4
correndo,4
creia,4
crescendo,4
cuidado,4
curioso,4
dando,4
darlhe,4
dará,4
datas,4
davalhe,4
deitar,4
deitei,4
deixo,4
demora,4
desastre,4
descobrir,4
desdemona,4
despedirse,4
despediuse,4
destinado,4
desvanecimento,4
digamos,4
dirá,4
dissimular,4
dissimulação,4
dona,4
dormia,4
désse,4
elogio,4
embarque,4
emoções,4
encoberto,4
entendi,4
entendido,4
enviuvou,4
eras,4
erguia,4
escapei,4
escolha,4
escravos,4
escripta,4
escrupulo,4
escuro,4
esforço,4
esforços,4
espada,4
espectaculo,4
espelho,4
esperou,4
espiritual,4
esquece,4
esquecido,4
estando,4
estrellas,4
estudante,4
evitar,4
exacta,4
exactamente,4
examinar,4
explica,4
explicações,4
expliquei,4
expliqueilhe,4
exposição,4
facilidade,4
facilmente,4
falasse,4
faloume,4
faltar,4
fará,4
feição,4
ferida,4
ficando,4
ficasse,4
figuras,4
finado,4
fique,4
fiquemos,4
firme,4
fitava,4
flores,4
formula,4
forte,4
fortuna,4
frente,4
fresca,4
geito,4
genio,4
gostando,4
gostei,4
habitual,4
haverme,4
haviamos,4
hesitou,4
impaciencia,4
impede,4
imperial,4
imperio,4
importante,4
incidente,4
